4.504504504504504570e-01 1.443243311920676231e+00
4.604604604604604634e-01 1.391885448756489119e+00
4.704704704704704699e-01 1.491331529179530158e+00
4.804804804804804763e-01 1.531427158303058089e+00
4.904904904904904828e-01 1.502788487193128741e+00
5.005005005005005447e-01 1.223501555589306289e+00
5.105105105105105512e-01 1.210718388207619123e+00
5.205205205205205576e-01 1.217371939689905203e+00
5.305305305305305641e-01 1.233282139558000923e+00
5.405405405405405705e-01 1.208288806573983409e+00
5.505505505505505770e-01 1.412872110811093318e+00
5.605605605605605835e-01 1.228287698161783181e+00
5.705705705705705899e-01 1.309446089087134446e+00
5.805805805805805964e-01 1.157893687243507497e+00
5.905905905905906028e-01 1.297310703956101374e+00
6.006006006006006093e-01 1.131385436876624961e+00
6.106106106106106157e-01 1.090987977535448739e+00
6.206206206206206222e-01 1.361414160125724804e+00
6.306306306306306286e-01 1.205456266578674551e+00
6.406406406406406351e-01 1.335118627194736396e+00
6.506506506506506415e-01 1.215199622794810752e+00
6.606606606606606480e-01 1.084675004689435562e+00
6.706706706706706544e-01 1.310420140754731122e+00
6.806806806806806609e-01 1.021405727963525356e+00
6.906906906906906674e-01 1.227067604730301964e+00
7.007007007007006738e-01 1.210353332090709610e+00
7.107107107107106803e-01 1.048612705357317099e+00
7.207207207207206867e-01 1.025954869509634548e+00
7.307307307307306932e-01 1.080594465599437060e+00
7.407407407407406996e-01 1.080870475287799337e+00
7.507507507507507061e-01 1.024668377551506193e+00
7.607607607607607125e-01 1.057970414875955667e+00
7.707707707707707190e-01 1.170711528539645663e+00
7.807807807807807254e-01 9.181789483351415759e-01
7.907907907907907319e-01 9.158631700815330623e-01
8.008008008008007383e-01 1.160578448139116814e+00
8.108108108108108558e-01 9.535498438204269567e-01
8.208208208208208623e-01 1.108907271556905272e+00
8.308308308308308687e-01 9.405757553220087663e-01
8.408408408408408752e-01 1.056606165000721687e+00
8.508508508508508816e-01 9.101298670277104819e-01
8.608608608608608881e-01 1.124677776825615982e+00
8.708708708708708945e-01 8.742338562586996487e-01
8.808808808808809010e-01 1.093094679733070729e+00
8.908908908908909074e-01 9.021904494387245066e-01
9.009009009009009139e-01 9.555702136203192421e-01
9.109109109109109204e-01 8.647604542114242232e-01
9.209209209209209268e-01 8.972911676054667884e-01
9.309309309309309333e-01 9.643544743340251024e-01
9.409409409409409397e-01 8.307129347952881826e-01
9.509509509509509462e-01 8.852824601171492835e-01
9.609609609609609526e-01 8.053233417464042976e-01
9.709709709709709591e-01 7.844748681681991131e-01
9.809809809809809655e-01 7.576606947309590945e-01
9.909909909909909720e-01 1.010691999846947020e+00
1.001001001001001089e+00 1.008686955638630867e+00
1.011011011011011096e+00 1.014206692867311466e+00
1.021021021021021102e+00 9.949683703373867205e-01
1.031031031031031109e+00 8.872243851349919108e-01
1.041041041041041115e+00 9.402562096851243556e-01
1.051051051051051122e+00 8.912499421285203782e-01
1.061061061061061128e+00 8.542932776648126669e-01
1.071071071071071135e+00 7.037061297950797378e-01
1.081081081081081141e+00 6.928255191828620596e-01
1.091091091091091148e+00 9.402690992317653818e-01
1.101101101101101154e+00 8.353127466972878334e-01
1.111111111111111160e+00 7.971659256206043986e-01
1.121121121121121167e+00 8.594920693617402740e-01
1.131131131131131173e+00 8.016936754680911159e-01
1.141141141141141180e+00 7.946443518822265961e-01
1.151151151151151186e+00 8.671302569580978670e-01
1.161161161161161193e+00 9.183147758171237296e-01
1.171171171171171199e+00 7.152015029778888699e-01
1.181181181181181206e+00 7.868184785248761859e-01
1.191191191191191212e+00 6.740979761405945236e-01
1.201201201201201219e+00 7.822671831853111879e-01
1.211211211211211225e+00 6.191552263151400837e-01
1.221221221221221231e+00 8.343967846006826727e-01
1.231231231231231238e+00 6.733369293340728534e-01
1.241241241241241244e+00 6.695895767758341943e-01
1.251251251251251251e+00 8.214683334699042216e-01
1.261261261261261257e+00 5.747278315235733182e-01
1.271271271271271264e+00 7.295234107847290428e-01
1.281281281281281270e+00 7.458747479339877806e-01
1.291291291291291277e+00 5.862066316413375722e-01
1.301301301301301283e+00 8.241174127814610006e-01
1.311311311311311290e+00 5.540739877679865533e-01
1.321321321321321296e+00 7.605416390766029933e-01
1.331331331331331302e+00 6.484317075675618547e-01
1.341341341341341309e+00 6.351169126267369736e-01
1.351351351351351315e+00 6.860341341379831981e-01
1.361361361361361322e+00 6.467183691275583124e-01
1.371371371371371328e+00 7.243884711980510538e-01
1.381381381381381335e+00 7.073956146779010190e-01
1.391391391391391341e+00 5.419250031102552656e-01
1.401401401401401348e+00 7.178024428490363817e-01
1.411411411411411354e+00 6.179844629272044365e-01
1.421421421421421361e+00 5.530831487290299719e-01
1.431431431431431367e+00 5.063178346576588940e-01
1.441441441441441373e+00 5.079641484337380497e-01
1.451451451451451380e+00 5.078866266794493933e-01
1.461461461461461386e+00 4.790503718028035762e-01
1.471471471471471393e+00 7.484064766854134909e-01
1.481481481481481399e+00 6.001586468858384205e-01
1.491491491491491406e+00 6.926406204688867474e-01
1.501501501501501412e+00 6.983521589556656028e-01
1.511511511511511419e+00 5.759520030232943011e-01
1.521521521521521425e+00 5.851838849161812295e-01
1.531531531531531432e+00 6.562171586186001937e-01
1.541541541541541438e+00 6.956379415500431040e-01
1.551551551551551444e+00 5.199234379621118229e-01
1.561561561561561451e+00 5.151716256922693749e-01
1.571571571571571457e+00 6.130882041406382488e-01
1.581581581581581464e+00 6.533447648624509663e-01
1.591591591591591470e+00 4.671913260355474717e-01
1.601601601601601477e+00 5.240059600703956821e-01
1.611611611611611705e+00 4.529765896257699209e-01
1.621621621621621712e+00 6.868986864226569455e-01
1.631631631631631718e+00 6.026473197802291182e-01
1.641641641641641725e+00 4.538121702766477750e-01
1.651651651651651731e+00 6.319555333386193130e-01
1.661661661661661737e+00 4.576670158082932760e-01
1.671671671671671744e+00 6.703694260660963966e-01
1.681681681681681750e+00 5.081929327910157390e-01
1.691691691691691757e+00 5.679890866947482353e-01
1.701701701701701763e+00 4.332768943955925267e-01
1.711711711711711770e+00 4.873175487917961179e-01
1.721721721721721776e+00 3.927324987482934127e-01
1.731731731731731783e+00 5.007557153470156841e-01
1.741741741741741789e+00 4.675503453532835474e-01
1.751751751751751796e+00 5.243630309591607030e-01
1.761761761761761802e+00 6.146820067501663765e-01
1.771771771771771808e+00 5.607497001237389256e-01
1.781781781781781815e+00 4.879672202676018644e-01
1.791791791791791821e+00 5.007806191375526739e-01
1.801801801801801828e+00 4.065814614808183070e-01
1.811811811811811834e+00 3.916670772473081485e-01
1.821821821821821841e+00 5.006069361450449229e-01
1.831831831831831847e+00 5.636612774050773211e-01
1.841841841841841854e+00 3.171502994721947521e-01
1.851851851851851860e+00 3.169423359783366534e-01
1.861861861861861867e+00 5.496436648773134204e-01
1.871871871871871873e+00 5.402361185474829908e-01
1.881881881881881879e+00 3.997907857979482449e-01
1.891891891891891886e+00 3.777639000899364330e-01
1.901901901901901892e+00 4.785660355305825231e-01
1.911911911911911899e+00 5.292694119728766911e-01
1.921921921921921905e+00 4.873280332562558437e-01
1.931931931931931912e+00 4.316205152559724478e-01
1.941941941941941918e+00 5.498099974879490093e-01
1.951951951951951925e+00 5.837272666507294927e-01
1.961961961961961931e+00 3.426905095133681023e-01
1.971971971971971938e+00 3.548341053902850373e-01
1.981981981981981944e+00 5.376711548499892857e-01
1.991991991991991950e+00 3.172439527372427626e-01
2.002002002002002179e+00 5.100049126904471208e-01
2.012012012012012185e+00 5.149557458120329612e-01
2.022022022022022192e+00 4.077934275623713578e-01
2.032032032032032198e+00 5.555849657569786881e-01
2.042042042042042205e+00 2.995504542889023680e-01
2.052052052052052211e+00 5.295310338147753981e-01
2.062062062062062218e+00 3.728326038918623464e-01
2.072072072072072224e+00 5.252170408854202055e-01
2.082082082082082231e+00 4.665556424468725316e-01
2.092092092092092237e+00 5.150807567806291454e-01
2.102102102102102243e+00 3.201873377341785676e-01
2.112112112112112250e+00 2.672201734629506276e-01
2.122122122122122256e+00 4.891376477865893024e-01
2.132132132132132263e+00 2.925249519147289923e-01
2.142142142142142269e+00 3.839522330367022840e-01
2.152152152152152276e+00 3.311831134316681191e-01
2.162162162162162282e+00 2.393865598795667793e-01
2.172172172172172289e+00 4.735179690073333392e-01
2.182182182182182295e+00 4.393778792713247117e-01
2.192192192192192302e+00 2.484371562008326206e-01
2.202202202202202308e+00 4.683246339354739662e-01
2.212212212212212314e+00 2.712553161426849990e-01
2.222222222222222321e+00 3.413135941686989971e-01
2.232232232232232327e+00 2.290752039819136110e-01
2.242242242242242334e+00 2.146724683850341764e-01
2.252252252252252340e+00 3.077350549094279852e-01
2.262262262262262347e+00 4.028669963113151731e-01
2.272272272272272353e+00 4.242551765300294209e-01
2.282282282282282360e+00 2.376280655467812308e-01
2.292292292292292366e+00 2.569516763002573922e-01
2.302302302302302373e+00 4.388219711608740692e-01
2.312312312312312379e+00 4.144331880267150270e-01
2.322322322322322385e+00 4.076925860183515660e-01
2.332332332332332392e+00 4.589224345693877494e-01
2.342342342342342398e+00 3.935209041291442555e-01
2.352352352352352405e+00 3.804691986690385552e-01
2.362362362362362411e+00 3.635313778841613441e-01
2.372372372372372418e+00 3.315851267327706298e-01
2.382382382382382424e+00 1.874843204752880410e-01
2.392392392392392431e+00 2.286306090780816092e-01
2.402402402402402437e+00 4.729881182312018484e-01
2.412412412412412444e+00 4.696711730140541996e-01
2.422422422422422450e+00 2.774774500966914470e-01
2.432432432432432456e+00 4.075501851372751450e-01
2.442442442442442463e+00 1.806252706157563115e-01
2.452452452452452469e+00 2.866133149599732199e-01
2.462462462462462476e+00 2.495576388484309904e-01
2.472472472472472482e+00 4.479503854906732863e-01
2.482482482482482489e+00 1.978725438514914170e-01
2.492492492492492495e+00 3.630026236939977169e-01
2.502502502502502502e+00 2.392449158980571866e-01
2.512512512512512508e+00 2.353164726071699242e-01
2.522522522522522515e+00 4.194648303387420452e-01
2.532532532532532521e+00 2.966926081482913480e-01
2.542542542542542527e+00 3.276735891091259179e-01
2.552552552552552534e+00 3.404133525888354828e-01
2.562562562562562540e+00 1.847117423700104788e-01
2.572572572572572547e+00 3.422823176580342963e-01
2.582582582582582553e+00 3.410473119078473170e-01
2.592592592592592560e+00 2.164959725167228677e-01
2.602602602602602566e+00 2.353937023777403215e-01
2.612612612612612573e+00 3.582529523789907966e-01
2.622622622622622579e+00 3.171862106649896984e-01
2.632632632632632586e+00 2.084811952836116977e-01
2.642642642642642592e+00 3.336444548228013618e-01
2.652652652652652598e+00 3.524267884140125373e-01
2.662662662662662605e+00 3.570504198702678655e-01
2.672672672672672611e+00 1.518342334287694495e-01
2.682682682682682618e+00 3.243918216766202844e-01
2.692692692692692624e+00 3.914616087282405399e-01
2.702702702702702631e+00 3.375379077489933932e-01
2.712712712712712637e+00 4.321682460625488331e-01
2.722722722722722644e+00 2.547948035877652950e-01
2.732732732732732650e+00 1.696711150316493610e-01
2.742742742742742657e+00 3.828287812147787017e-01
2.752752752752752663e+00 2.320957019097732998e-01
2.762762762762762669e+00 3.577216279890437223e-01
2.772772772772772676e+00 1.495341332707903204e-01
2.782782782782782682e+00 3.368226041756117173e-01
2.792792792792792689e+00 2.331215750144462751e-01
2.802802802802802695e+00 1.492736570840229038e-01
2.812812812812812702e+00 3.384835532968934468e-01
2.822822822822822708e+00 3.999727865002914995e-01
2.832832832832832715e+00 3.338542125567228736e-01
2.842842842842842721e+00 1.389037448877860070e-01
2.852852852852852727e+00 3.655913521418128198e-01
2.862862862862862734e+00 2.632771688152585332e-01
2.872872872872872740e+00 3.796797032018509599e-01
2.882882882882882747e+00 2.168780203498004155e-01
2.892892892892892753e+00 2.637425091018675838e-01
2.902902902902902760e+00 2.448175331159339052e-01
2.912912912912912766e+00 3.372361895869536164e-01
2.922922922922922773e+00 4.058167480262822036e-01
2.932932932932932779e+00 3.553171891263019466e-01
2.942942942942942786e+00 2.646889778005244720e-01
2.952952952952952792e+00 3.526263190657661917e-01
2.962962962962962798e+00 3.203760744907257485e-01
2.972972972972972805e+00 1.494805883131454238e-01
2.982982982982982811e+00 2.807789025460934451e-01
2.992992992992992818e+00 3.433647703995863498e-01
3.003003003003002824e+00 1.871427313738479037e-01
3.013013013013012831e+00 3.029452337415554641e-01
3.023023023023022837e+00 3.324365734032986852e-01
3.033033033033032844e+00 2.381134347812123297e-01
3.043043043043042850e+00 2.787526805299729848e-01
3.053053053053052857e+00 2.020831071980846716e-01
3.063063063063062863e+00 2.369192431348465244e-01
3.073073073073072869e+00 3.356738651316012456e-01
3.083083083083082876e+00 1.259331722822547295e-01
3.093093093093092882e+00 2.878406105384375691e-01
3.103103103103102889e+00 2.172580254855485116e-01
3.113113113113112895e+00 3.006357432805104035e-01
3.123123123123122902e+00 1.642839824627808087e-01
3.133133133133132908e+00 2.426783314249975065e-01
3.143143143143142915e+00 2.516304479822172313e-01
3.153153153153152921e+00 1.676894857751520251e-01
3.163163163163162928e+00 1.658905789238840356e-01
3.173173173173172934e+00 3.241333823415883941e-01
3.183183183183182940e+00 2.409289237672407880e-01
3.193193193193192947e+00 1.908797583350213545e-01
3.203203203203202953e+00 2.610106565845834448e-01
3.213213213213213404e+00 3.263458239811971584e-01
3.223223223223223410e+00 9.857073383036654701e-02
3.233233233233233417e+00 3.591979906406017053e-01
3.243243243243243423e+00 3.742102424456322241e-01
3.253253253253253430e+00 2.245684244843194621e-01
3.263263263263263436e+00 1.752842463019100017e-01
3.273273273273273443e+00 2.546641246020601157e-01
3.283283283283283449e+00 3.146985794847890761e-01
3.293293293293293456e+00 1.302134955276233463e-01
3.303303303303303462e+00 3.026965867511044461e-01
3.313313313313313468e+00 1.403810702514056707e-01
3.323323323323323475e+00 3.598895382315944746e-01
3.333333333333333481e+00 2.236430690997598114e-01
3.343343343343343488e+00 1.757539679687940837e-01
3.353353353353353494e+00 3.576085809240466817e-01
3.363363363363363501e+00 2.885342380037111409e-01
3.373373373373373507e+00 7.475088430105830684e-02
3.383383383383383514e+00 1.111279466654457038e-01
3.393393393393393520e+00 2.644777984660701131e-01
3.403403403403403527e+00 2.847788169491616839e-01
3.413413413413413533e+00 2.897117210950600485e-01
3.423423423423423539e+00 2.704244824757697230e-01
3.433433433433433546e+00 3.319307146939731168e-01
3.443443443443443552e+00 1.618879213707654918e-01
3.453453453453453559e+00 1.312929650034769247e-01
3.463463463463463565e+00 6.793595183206818655e-02
3.473473473473473572e+00 1.573646855424045143e-01
3.483483483483483578e+00 2.873508924064775982e-01
3.493493493493493585e+00 2.787913220314166551e-01
3.503503503503503591e+00 2.473264618092722023e-01
3.513513513513513598e+00 1.352330710118397616e-01
3.523523523523523604e+00 8.265380820551179730e-02
3.533533533533533610e+00 1.740288280866592041e-01
3.543543543543543617e+00 8.289285882187130694e-02
3.553553553553553623e+00 3.036390799645136696e-01
3.563563563563563630e+00 1.388286499450130107e-01
3.573573573573573636e+00 1.409200464801814712e-01
3.583583583583583643e+00 1.796107683733920712e-01
3.593593593593593649e+00 2.487654886348146521e-01
3.603603603603603656e+00 1.536737620495371159e-01
3.613613613613613662e+00 2.203413405801910308e-01
3.623623623623623669e+00 2.645374512469463868e-01
3.633633633633633675e+00 7.336637860529422739e-02
3.643643643643643681e+00 5.309220899876308103e-02
3.653653653653653688e+00 2.563816176322913920e-01
3.663663663663663694e+00 1.437318138001964229e-01
3.673673673673673701e+00 1.618992680316136412e-01
3.683683683683683707e+00 9.186802799020613031e-02
3.693693693693693714e+00 2.600340398779483198e-01
3.703703703703703720e+00 2.646026938066262657e-01
3.713713713713713727e+00 9.782854442946267715e-02
3.723723723723723733e+00 2.095521016469275577e-01
3.733733733733733740e+00 2.724959671030316444e-01
3.743743743743743746e+00 1.801941269978179494e-01
3.753753753753753752e+00 3.243735709063906847e-01
3.763763763763763759e+00 6.105844370157736956e-02
3.773773773773773765e+00 2.720427246442184699e-01
3.783783783783783772e+00 1.249606197851630962e-01
3.793793793793793778e+00 1.116051130297406602e-01
3.803803803803803785e+00 2.755128023691572614e-01
3.813813813813813791e+00 1.212805721702820416e-01
3.823823823823823798e+00 1.596913388667270950e-01
3.833833833833833804e+00 1.957072128452743975e-01
3.843843843843843811e+00 1.811166333349110147e-01
3.853853853853853817e+00 2.146337103941665936e-01
3.863863863863863823e+00 7.286639378979406501e-02
3.873873873873873830e+00 1.038765707084092493e-01
3.883883883883883836e+00 2.093808901322738170e-01
3.893893893893893843e+00 2.115377354327540038e-01
3.903903903903903849e+00 4.842260396320141602e-02
3.913913913913913856e+00 1.110582076572166343e-01
3.923923923923923862e+00 2.030612368537336454e-01
3.933933933933933869e+00 1.783213621821618522e-01
3.943943943943943875e+00 3.216336441087857545e-01
3.953953953953953881e+00 8.875702337627869309e-02
3.963963963963963888e+00 2.012618060281605170e-01
3.973973973973973894e+00 3.162570427832840370e-01
3.983983983983983901e+00 5.862098236816491031e-02
3.993993993993993907e+00 2.417327263102239943e-01
4.004004004004004358e+00 3.111718229624419463e-01
4.014014014014014364e+00 5.761902748889187464e-02
4.024024024024024371e+00 2.604702616533707826e-01
4.034034034034034377e+00 3.219486922341267543e-01
4.044044044044044384e+00 2.990703633681260909e-01
4.054054054054054390e+00 2.095330812277214072e-01
4.064064064064064397e+00 2.592873747450337163e-01
4.074074074074074403e+00 2.190672512377994929e-01
4.084084084084084409e+00 2.917451788415053038e-01
4.094094094094094416e+00 1.742508059447741009e-01
4.104104104104104422e+00 1.658427361659703947e-01
4.114114114114114429e+00 1.801915385709804140e-01
4.124124124124124435e+00 9.571875070005594899e-02
4.134134134134134442e+00 2.066799582075214969e-01
4.144144144144144448e+00 7.509592828921796137e-02
4.154154154154154455e+00 2.427194434963223513e-01
4.164164164164164461e+00 1.509580156186730582e-01
4.174174174174174468e+00 2.730018111218882604e-01
4.184184184184184474e+00 2.401971917111442867e-01
4.194194194194194480e+00 6.170462651973808443e-02
4.204204204204204487e+00 6.614832268948891980e-02
4.214214214214214493e+00 8.026050517153407449e-02
4.224224224224224500e+00 2.642810060791648263e-01
4.234234234234234506e+00 1.824249437640716454e-01
4.244244244244244513e+00 3.293629390272710677e-02
4.254254254254254519e+00 8.305396898525591043e-02
4.264264264264264526e+00 6.915463327421579598e-02
4.274274274274274532e+00 2.915433763402937584e-01
4.284284284284284539e+00 2.718996828188254278e-01
4.294294294294294545e+00 1.834637925100120470e-01
4.304304304304304551e+00 2.879946490565790662e-01
4.314314314314314558e+00 2.605159136697757227e-01
4.324324324324324564e+00 2.732689368084668113e-01
4.334334334334334571e+00 9.172418472405284573e-02
4.344344344344344577e+00 3.046219731191543989e-01
4.354354354354354584e+00 1.011197177942698561e-01
4.364364364364364590e+00 3.037744866396824284e-01
4.374374374374374597e+00 5.133555037824913403e-02
4.384384384384384603e+00 3.126626726484929009e-01
4.394394394394394610e+00 2.069819101339909484e-01
4.404404404404404616e+00 2.178351420281378348e-01
4.414414414414414622e+00 3.092974532971140555e-01
4.424424424424424629e+00 2.263428597565653178e-01
4.434434434434434635e+00 5.951567686272653951e-02
4.444444444444444642e+00 1.872143059902620366e-01
4.454454454454454648e+00 2.215897671512834510e-01
4.464464464464464655e+00 4.959488164953186617e-02
4.474474474474474661e+00 1.659309115099611709e-01
4.484484484484484668e+00 8.273625289463792942e-02
4.494494494494494674e+00 2.680567901921153129e-01
4.504504504504504681e+00 3.126980992772134815e-01
4.514514514514514687e+00 2.782485304935203296e-01
4.524524524524524693e+00 6.901091499859421385e-02
4.534534534534534700e+00 2.460193186939197973e-01
4.544544544544544706e+00 3.173226145247383112e-01
4.554554554554554713e+00 1.408100612516581807e-01
4.564564564564564719e+00 1.507803743616382142e-01
4.574574574574574726e+00 7.800408587023974216e-02
4.584584584584584732e+00 1.416719495373048032e-01
4.594594594594594739e+00 8.047629783051772623e-02
4.604604604604604745e+00 2.350113036783082199e-01
4.614614614614614752e+00 7.047992887210281776e-02
4.624624624624624758e+00 7.355632980097913387e-02
4.634634634634634764e+00 2.176698889049300256e-01
4.644644644644644771e+00 8.822329103054094013e-02
4.654654654654654777e+00 9.730354425432491405e-02
4.664664664664664784e+00 2.266973408158312331e-01
4.674674674674674790e+00 1.092370993569958398e-01
4.684684684684684797e+00 1.418964414854657630e-01
4.694694694694694803e+00 2.938851049696238338e-01
4.704704704704704810e+00 1.438261224279674122e-01
4.714714714714714816e+00 4.554790573370226525e-02
4.724724724724724823e+00 3.025266199896005648e-01
4.734734734734734829e+00 2.402755070006969695e-01
4.744744744744744835e+00 2.491399189658317637e-01
4.754754754754754842e+00 1.306072284356520896e-01
4.764764764764764848e+00 7.291684086306206292e-02
4.774774774774774855e+00 2.246870562841774555e-01
4.784784784784784861e+00 2.200606589623735621e-01
4.794794794794794868e+00 2.343320206180030119e-02
4.804804804804804874e+00 1.967561830504157561e-01
4.814814814814814881e+00 2.286191671142310811e-01
4.824824824824824887e+00 1.884322348264440838e-01
4.834834834834834894e+00 2.562207993911240211e-01
4.844844844844844900e+00 2.475349007113453181e-01
4.854854854854854906e+00 1.033195465764951415e-01
4.864864864864864913e+00 1.861183847922734946e-01
4.874874874874874919e+00 1.237496496839969318e-01
4.884884884884884926e+00 1.202756896213303395e-01
4.894894894894894932e+00 1.909293530271150008e-01
4.904904904904904939e+00 1.941210278206508683e-02
4.914914914914914945e+00 2.760273056977260442e-01
4.924924924924924952e+00 2.835219367922311995e-01
4.934934934934934958e+00 1.976217435527611310e-01
4.944944944944944965e+00 2.153098267484673256e-01
4.954954954954954971e+00 1.783027659228403061e-01
4.964964964964964977e+00 1.964424788242560005e-01
4.974974974974974984e+00 1.785550794721859624e-01
4.984984984984984990e+00 8.513637310132109171e-02
4.994994994994994997e+00 1.220987634202912592e-01
5.005005005005005003e+00 1.337869037253813231e-01
5.015015015015015010e+00 1.099228666755885514e-01
5.025025025025025016e+00 1.560305594506801452e-01
5.035035035035035023e+00 2.028675252134416185e-01
5.045045045045045029e+00 2.788182013435027140e-01
5.055055055055055035e+00 2.459472278511645182e-01
5.065065065065065042e+00 1.211546059045756074e-01
5.075075075075075048e+00 1.199237688060263984e-01
5.085085085085085055e+00 8.831925328885327497e-02
5.095095095095095061e+00 2.836235965730750097e-01
5.105105105105105068e+00 1.772902732135517995e-02
5.115115115115115074e+00 2.092326575151539358e-01
5.125125125125125081e+00 4.535827088490997083e-02
5.135135135135135087e+00 2.843560512918867911e-01
5.145145145145145094e+00 3.012242092836540652e-01
5.155155155155155100e+00 1.418812369023179643e-01
5.165165165165165106e+00 5.328915284994558549e-02
5.175175175175175113e+00 1.013563806191119104e-01
5.185185185185185119e+00 2.372929076971543039e-01
5.195195195195195126e+00 2.710681426748428047e-01
5.205205205205205132e+00 2.822017293057316883e-02
5.215215215215215139e+00 2.362737264586937669e-01
5.225225225225225145e+00 1.135505635171230043e-01
5.235235235235235152e+00 2.370464888637465739e-01
5.245245245245245158e+00 1.206703609732006077e-01
5.255255255255255165e+00 1.251537676738805616e-01
5.265265265265265171e+00 2.220862612552088611e-01
5.275275275275275177e+00 8.546819584671121184e-02
5.285285285285285184e+00 2.178590172407352255e-01
5.295295295295295190e+00 1.439491240695691121e-01
5.305305305305305197e+00 3.533498059106401912e-02
5.315315315315315203e+00 2.180463679531003951e-01
5.325325325325325210e+00 2.684490757628029134e-01
5.335335335335335216e+00 1.817355666499002598e-01
5.345345345345345223e+00 1.155583934086176351e-01
5.355355355355355229e+00 1.253188216801249810e-01
5.365365365365365236e+00 7.209006705577962471e-02
5.375375375375375242e+00 6.807073107661622269e-02
5.385385385385385248e+00 1.131898592390192665e-01
5.395395395395395255e+00 1.458879173864366663e-01
5.405405405405405261e+00 8.429489870488145187e-02
5.415415415415415268e+00 1.670839096580187255e-01
5.425425425425425274e+00 1.770678178943578263e-01
5.435435435435435281e+00 2.352667697073988762e-01
5.445445445445445287e+00 5.123124554395403624e-02
5.455455455455455294e+00 2.318623581340172046e-02
5.465465465465465300e+00 2.053378991943919374e-01
5.475475475475475307e+00 2.092266063480930638e-01
5.485485485485485313e+00 2.669460725790269162e-01
5.495495495495495319e+00 7.829339248862073053e-02
5.505505505505505326e+00 1.624441193342594791e-01
5.515515515515515332e+00 5.804664871719247138e-02
5.525525525525525339e+00 6.947950039150477264e-02
5.535535535535535345e+00 1.229765200955969112e-01
5.545545545545545352e+00 2.222452153820019816e-01
5.555555555555555358e+00 2.436982720395701740e-01
5.565565565565565365e+00 1.730934387381314332e-01
5.575575575575575371e+00 1.566790801119792853e-01
5.585585585585585378e+00 2.868426717472765120e-01
5.595595595595595384e+00 2.754695714515043026e-01
5.605605605605605390e+00 1.568846198679131054e-01
5.615615615615615397e+00 1.103448076472374750e-01
5.625625625625625403e+00 1.824027107909087231e-01
5.635635635635635410e+00 3.021100843265573932e-01
5.645645645645645416e+00 5.867009295958840187e-02
5.655655655655655423e+00 2.722128195246900986e-02
5.665665665665665429e+00 1.090139021463873703e-01
5.675675675675675436e+00 2.669736935051042481e-02
5.685685685685685442e+00 2.169102493218161287e-01
5.695695695695695449e+00 2.184636140422078210e-01
5.705705705705705455e+00 1.600171197050677119e-01
5.715715715715715461e+00 3.002726639295034139e-01
5.725725725725725468e+00 8.496598497576078601e-02
5.735735735735735474e+00 1.924629641606599162e-01
5.745745745745745481e+00 6.952433921146566886e-02
5.755755755755755487e+00 1.172560405702644526e-01
5.765765765765765494e+00 5.441767228362802411e-02
5.775775775775775500e+00 2.975405049556754250e-02
5.785785785785785507e+00 4.239768337283029986e-02
5.795795795795795513e+00 1.381091079779108166e-01
5.805805805805805520e+00 8.715265808740051134e-02
5.815815815815815526e+00 2.656614087686313685e-01
5.825825825825825532e+00 5.665464643050464877e-02
